Volatility 3 Framework 2.8.0

PID	Process	Offset	HandleValue	Type	GrantedAccess	Name
952	vaelh.exe	0x822b3608	0x8c	IoCompletion	0x1f0003	
952	vaelh.exe	0x81eadbd0	0x90	Event	0x1f0003	
952	vaelh.exe	0x820a8748	0x94	Semaphore	0x1f0003	shell.{210A4BA0-3AEA-1069-A2D9-08002B30309D}
952	vaelh.exe	0x8226ec28	0x98	Mutant	0x1f0001	{31F592CE-5E60-3BE0-A21D-C7B872E402DD}
952	vaelh.exe	0x820a3d18	0x9c	Event	0x1f0003	
952	vaelh.exe	0x81e87da0	0xa0	Process	0x1f0fff	ihah.exe Pid 3276
3788	ImmunityDebugge	0xe1009698	0x4	KeyedEvent	0xf0003	CritSecOutOfMemoryEvent
3788	ImmunityDebugge	0xe18bd530	0x8	Directory	0x3	KnownDlls
3788	ImmunityDebugge	0x82274d78	0xc	File	0x100020	\Device\HarddiskVolume1\Program Files\Immunity Inc\Immunity Debugger
3788	ImmunityDebugge	0x81f04a98	0x10	Semaphore	0x100003	
3788	ImmunityDebugge	0xe18c21f0	0x14	Directory	0xf000f	Windows
3788	ImmunityDebugge	0xe13907a8	0x18	Port	0x21f0001	
3788	ImmunityDebugge	0x8213bb00	0x1c	Semaphore	0x100003	
3788	ImmunityDebugge	0xe2059108	0x20	Key	0x20f003f	MACHINE
3788	ImmunityDebugge	0x8203f540	0x24	Event	0x21f0003	
3788	ImmunityDebugge	0x8236dca8	0x28	WindowStation	0xf037f	WinSta0
3788	ImmunityDebugge	0x82062288	0x2c	Desktop	0xf01ff	Default
3788	ImmunityDebugge	0x8236dca8	0x30	WindowStation	0xf037f	WinSta0
3788	ImmunityDebugge	0x821b3e08	0x34	Semaphore	0x1f0003	shell.{A48F1A32-A340-11D1-BC6B-00A0C90312E1}
3788	ImmunityDebugge	0xe17aa690	0x38	Directory	0x2000f	BaseNamedObjects
3788	ImmunityDebugge	0xe13a38b0	0x3c	Port	0x1f0001	
3788	ImmunityDebugge	0x822c1e38	0x40	File	0x100020	\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.5512_x-ww_35d4ce83
3788	ImmunityDebugge	0x8223f2a0	0x44	File	0x100001	\Device\KsecDD
3788	ImmunityDebugge	0xe1b855d8	0x48	Section	0x4	
3788	ImmunityDebugge	0x81ffbce8	0x4c	Event	0x1f0003	
3788	ImmunityDebugge	0x82312528	0x50	Event	0x1f0003	
3788	ImmunityDebugge	0x8221ff38	0x54	Event	0x1f0003	
3788	ImmunityDebugge	0xe2059020	0x58	Key	0x20f003f	USER\S-1-5-21-1659004503-1606980848-682003330-500_CLASSES
3788	ImmunityDebugge	0xe1223b00	0x5c	Key	0x20f003f	USER\S-1-5-21-1659004503-1606980848-682003330-500
3788	ImmunityDebugge	0xe123e738	0x60	Key	0x20f003f	USER
3788	ImmunityDebugge	0xe1b91470	0x64	Key	0xf003f	MACHINE\SYSTEM\CONTROLSET001\HARDWARE PROFILES\0001
3788	ImmunityDebugge	0x8222bdd0	0x68	Event	0x1f0003	
3788	ImmunityDebugge	0x82265258	0x6c	Event	0x1f0003	
3788	ImmunityDebugge	0x822bd0e0	0x70	Mutant	0x120001	ShimCacheMutex
3788	ImmunityDebugge	0xe19f2e60	0x74	Section	0x2	ShimSharedMemory
3788	ImmunityDebugge	0x821aaee8	0x78	DebugObject	0x1f000f	
3788	ImmunityDebugge	0x8219e5c8	0x7c	Process	0x1f0fff	anaxu.exe Pid 3508
3788	ImmunityDebugge	0x81eeada8	0x80	Thread	0x1f03ff	Tid 3548 Pid 3508
3788	ImmunityDebugge	0x821095e8	0x84	Event	0x1f0003	
3788	ImmunityDebugge	0x8223f9a8	0x88	File	0x120089	\Device\HarddiskVolume1\WINDOWS\system32\catsrvut.dll
3788	ImmunityDebugge	0x8225f710	0x8c	File	0x120089	\Device\HarddiskVolume1\WINDOWS\system32\rpcrt4.dll
3788	ImmunityDebugge	0x81ed38e8	0x90	Mutant	0x1f0001	
3788	ImmunityDebugge	0x82080570	0x94	Thread	0x1f03ff	Tid 1456 Pid 3788
3788	ImmunityDebugge	0x822bca70	0x98	Event	0x1f0003	
3788	ImmunityDebugge	0xe1065670	0x9c	Key	0xf003f	MACHINE\SYSTEM\CONTROLSET001\SERVICES\WINSOCK2\PARAMETERS\PROTOCOL_CATALOG9
3788	ImmunityDebugge	0x81ff19a8	0xa0	Thread	0x1f03ff	Tid 3648 Pid 3788
3788	ImmunityDebugge	0x821e1ef8	0xa4	Event	0x100003	
3788	ImmunityDebugge	0xe200fd48	0xa8	Token	0x28	
3788	ImmunityDebugge	0xe15e7f58	0xac	Key	0xf003f	MACHINE\SOFTWARE\IMMUNITY INC\DEBUGGER
3788	ImmunityDebugge	0x82282f38	0xb0	Event	0x21f0003	
3788	ImmunityDebugge	0x82259b08	0xb4	Event	0x1f0003	
3788	ImmunityDebugge	0x8229b8f8	0xb8	Event	0x1f0003	
3788	ImmunityDebugge	0x8207dc98	0xbc	Event	0x1f0003	
3788	ImmunityDebugge	0x81e7ef88	0xc0	Event	0x1f0003	
3788	ImmunityDebugge	0x81ed12e0	0xc4	Thread	0x1f03ff	Tid 168 Pid 3788
3788	ImmunityDebugge	0x820ae908	0xc8	IoCompletion	0x1f0003	
3788	ImmunityDebugge	0x8204e620	0xcc	IoCompletion	0x1f0003	
3788	ImmunityDebugge	0x820ae908	0xd0	IoCompletion	0x1f0003	
3788	ImmunityDebugge	0x81eeada8	0xd4	Thread	0x12007b	Tid 3548 Pid 3508
3788	ImmunityDebugge	0xe2061708	0xd8	Token	0x8	
3788	ImmunityDebugge	0x8207b380	0xdc	Event	0x1f0003	
3788	ImmunityDebugge	0xe20342b8	0xe0	Key	0xf003f	MACHINE\SYSTEM\CONTROLSET001\SERVICES\WINSOCK2\PARAMETERS\NAMESPACE_CATALOG5
3788	ImmunityDebugge	0x822c2a20	0xe4	File	0x120089	\Device\HarddiskVolume1\WINDOWS\system32\clbcatq.dll
3788	ImmunityDebugge	0x821c1f90	0xe8	File	0x120089	\Device\HarddiskVolume1\WINDOWS\system32\comres.dll
3788	ImmunityDebugge	0x81ff1c88	0xec	File	0x120089	\Device\HarddiskVolume1\WINDOWS\system32\user32.dll
3788	ImmunityDebugge	0x8236d638	0xf0	File	0x120089	\Device\HarddiskVolume1\WINDOWS\system32\gdi32.dll
3788	ImmunityDebugge	0x820a2228	0xf4	File	0x120089	\Device\HarddiskVolume1\WINDOWS\system32\ole32.dll
3788	ImmunityDebugge	0x820cd4d8	0xf8	Event	0x1f0003	
3788	ImmunityDebugge	0x822725b8	0xfc	File	0x120089	\Device\HarddiskVolume1\WINDOWS\system32\catsrv.dll
3788	ImmunityDebugge	0x820c36d0	0x100	File	0x120089	\Device\HarddiskVolume1\WINDOWS\system32\secur32.dll
3788	ImmunityDebugge	0x81eaef90	0x104	File	0x120089	\Device\HarddiskVolume1\WINDOWS\system32\authz.dll
3788	ImmunityDebugge	0x81eabc70	0x108	Event	0x100003	
3788	ImmunityDebugge	0x8219e5c8	0x10c	Process	0x12067b	anaxu.exe Pid 3508
3788	ImmunityDebugge	0x81e866f8	0x110	File	0x120089	\Device\HarddiskVolume1\WINDOWS\system32\advapi32.dll
3788	ImmunityDebugge	0x821cf448	0x114	File	0x120089	\Device\HarddiskVolume1\WINDOWS\system32\msvcrt.dll
3788	ImmunityDebugge	0x8221f5d0	0x118	File	0x120089	\Device\HarddiskVolume1\WINDOWS\system32\cabinet.dll
3788	ImmunityDebugge	0x8236d928	0x11c	File	0x120089	\Device\HarddiskVolume1\WINDOWS\system32\oleaut32.dll
3788	ImmunityDebugge	0x821af5d0	0x120	File	0x120089	\Device\HarddiskVolume1\WINDOWS\system32\ntdll.dll
3788	ImmunityDebugge	0x8206da60	0x124	File	0x120089	\Device\HarddiskVolume1\WINDOWS\system32\kernel32.dll
3788	ImmunityDebugge	0x82248028	0x128	File	0x120089	\Device\HarddiskVolume1\WINDOWS\system32\version.dll
3788	ImmunityDebugge	0xe2032d48	0x12c	Token	0x8	
3788	ImmunityDebugge	0x82147160	0x130	File	0x120089	\Device\HarddiskVolume1\WINDOWS\system32\mfcsubs.dll
3788	ImmunityDebugge	0x822c84e0	0x134	File	0x120089	\Device\HarddiskVolume1\WINDOWS\system32\mpr.dll
3788	ImmunityDebugge	0x81ed3d60	0x138	File	0x120089	\Device\HarddiskVolume1\WINDOWS\system32\msi.dll
3788	ImmunityDebugge	0x82136c68	0x13c	File	0x120089	\Device\HarddiskVolume1\WINDOWS\system32\netapi32.dll
3788	ImmunityDebugge	0x82231c30	0x140	File	0x120089	\Device\HarddiskVolume1\WINDOWS\system32\shlwapi.dll
3788	ImmunityDebugge	0x81ed2da0	0x144	File	0x120089	\Device\HarddiskVolume1\WINDOWS\system32\urlmon.dll
3788	ImmunityDebugge	0x82202028	0x148	File	0x120089	\Device\HarddiskVolume1\WINDOWS\system32\ws2_32.dll
3788	ImmunityDebugge	0x82246638	0x14c	File	0x120089	\Device\HarddiskVolume1\WINDOWS\system32\ws2help.dll
3788	ImmunityDebugge	0x821947b8	0x150	File	0x120089	\Device\HarddiskVolume1\WINDOWS\system32\comsvcs.dll
3788	ImmunityDebugge	0x81ffe190	0x154	File	0x120089	\Device\HarddiskVolume1\WINDOWS\system32\colbact.dll
3788	ImmunityDebugge	0x8206e988	0x158	File	0x120089	\Device\HarddiskVolume1\WINDOWS\system32\mtxclu.dll
3788	ImmunityDebugge	0x81eaea58	0x15c	File	0x120089	\Device\HarddiskVolume1\WINDOWS\system32\wsock32.dll
3788	ImmunityDebugge	0x8213c8f8	0x160	File	0x120089	\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.5512_x-ww_35d4ce83\comctl32.dll
3788	ImmunityDebugge	0x822d6d00	0x164	File	0x120089	\Device\HarddiskVolume1\WINDOWS\system32\clusapi.dll
3788	ImmunityDebugge	0x81ed1560	0x168	File	0x120089	\Device\HarddiskVolume1\WINDOWS\system32\resutils.dll
3788	ImmunityDebugge	0x81ed1678	0x16c	File	0x120089	\Device\HarddiskVolume1\WINDOWS\system32\userenv.dll
3788	ImmunityDebugge	0x821d2538	0x170	File	0x120089	\Device\HarddiskVolume1\WINDOWS\system32\shell32.dll
3788	ImmunityDebugge	0x82278db0	0x174	File	0x120089	\Device\HarddiskVolume1\WINDOWS\system32\crypt32.dll
3788	ImmunityDebugge	0x821fa988	0x178	File	0x120089	\Device\HarddiskVolume1\WINDOWS\system32\msasn1.dll
3788	ImmunityDebugge	0x82066758	0x17c	File	0x120089	\Device\HarddiskVolume1\WINDOWS\system32\wininet.dll
3788	ImmunityDebugge	0x82124e48	0x180	Mutant	0x1f0001	{31F592CE-5E60-3BE0-D610-C7B806E902DD}
3788	ImmunityDebugge	0x820a3d18	0x184	Event	0x1f0003	
3788	ImmunityDebugge	0x81e87da0	0x188	Process	0x1f0fff	ihah.exe Pid 3276
3788	ImmunityDebugge	0x82258370	0x18c	Event	0x100000	crypt32LogoffEvent
3788	ImmunityDebugge	0xe12a1bc8	0x190	Key	0x2001f	USER\S-1-5-21-1659004503-1606980848-682003330-500\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\INTERNET SETTINGS
3788	ImmunityDebugge	0x822a2a88	0x194	File	0x100020	\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.5512_x-ww_35d4ce83
3788	ImmunityDebugge	0x820a8748	0x1a0	Semaphore	0x1f0003	shell.{210A4BA0-3AEA-1069-A2D9-08002B30309D}
3788	ImmunityDebugge	0x8213bbb8	0x1a4	Event	0x1f0003	
3508	anaxu.exe	0xe1009698	0x4	KeyedEvent	0xf0003	CritSecOutOfMemoryEvent
3508	anaxu.exe	0xe18bd530	0x8	Directory	0x3	KnownDlls
3508	anaxu.exe	0x82043958	0xc	File	0x100020	\Device\HarddiskVolume1\Documents and Settings\Administrator\Desktop
3508	anaxu.exe	0x81e86178	0x10	Semaphore	0x100003	
3508	anaxu.exe	0xe18c21f0	0x14	Directory	0xf000f	Windows
3508	anaxu.exe	0xe173e398	0x18	Port	0x21f0001	
3508	anaxu.exe	0x81e86140	0x1c	Semaphore	0x100003	
3508	anaxu.exe	0xe1b02750	0x20	Key	0x20f003f	MACHINE
3508	anaxu.exe	0x820ee920	0x24	Event	0x21f0003	
3508	anaxu.exe	0x8236dca8	0x28	WindowStation	0xf037f	WinSta0
3508	anaxu.exe	0x82062288	0x2c	Desktop	0xf01ff	Default
3508	anaxu.exe	0x8236dca8	0x30	WindowStation	0xf037f	WinSta0
3508	anaxu.exe	0x822bbf90	0x34	File	0x100001	\Device\KsecDD
3508	anaxu.exe	0xe17aa690	0x38	Directory	0x2000f	BaseNamedObjects
3508	anaxu.exe	0x821c7b70	0x3c	Semaphore	0x1f0003	
3508	anaxu.exe	0x81efe668	0x40	Event	0x1f0003	
3508	anaxu.exe	0xe15d23f8	0x44	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\CONTROL\NETWORKPROVIDER\HWORDER
3508	anaxu.exe	0x822a76b0	0x48	Semaphore	0x100003	
3508	anaxu.exe	0x822a7678	0x4c	Semaphore	0x100003	
3508	anaxu.exe	0x821b3e08	0x50	Semaphore	0x1f0003	shell.{A48F1A32-A340-11D1-BC6B-00A0C90312E1}
3508	anaxu.exe	0x82163558	0x54	Mutant	0x1f0001	ZonesCounterMutex
3508	anaxu.exe	0x821a6ee0	0x58	Mutant	0x1f0001	ZonesCacheCounterMutex
3508	anaxu.exe	0x821dfd20	0x5c	Mutant	0x1f0001	ZonesLockedCacheCounterMutex
3508	anaxu.exe	0xe1678f60	0x60	Key	0x20f003f	USER\S-1-5-21-1659004503-1606980848-682003330-500
3508	anaxu.exe	0x8209cea0	0x64	File	0x100020	\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.5512_x-ww_35d4ce83
3508	anaxu.exe	0xe1f953c8	0x68	Key	0x20f003f	USER\S-1-5-21-1659004503-1606980848-682003330-500_CLASSES
3508	anaxu.exe	0x8224db68	0x6c	Event	0x1f0003	userenv:  User Profile setup event
3508	anaxu.exe	0xe20590a0	0x70	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\COM3
3508	anaxu.exe	0x81ffcab0	0x74	Event	0x1f0003	
3508	anaxu.exe	0x8212fb20	0x78	Event	0x1f0003	
3508	anaxu.exe	0x8212faf0	0x7c	Event	0x1f0003	
3508	anaxu.exe	0x821118c8	0x80	File	0x100020	\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.5512_x-ww_35d4ce83
3508	anaxu.exe	0x81eabb90	0x84	File	0x100020	\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.5512_x-ww_35d4ce83
3508	anaxu.exe	0x82258370	0x88	Event	0x100000	crypt32LogoffEvent
3508	anaxu.exe	0xe22ed560	0x8c	Key	0x2001f	USER\S-1-5-21-1659004503-1606980848-682003330-500\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\INTERNET SETTINGS
3508	anaxu.exe	0x8217ece8	0x90	File	0x100020	\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.5512_x-ww_35d4ce83
3508	anaxu.exe	0x81eeada8	0x94	Thread	0x1f03ff	Tid 3548 Pid 3508
3508	anaxu.exe	0x822333c8	0x98	Event	0x1f0003	
3508	anaxu.exe	0xe111e4f8	0x9c	Key	0xf003f	MACHINE\SYSTEM\CONTROLSET001\SERVICES\WINSOCK2\PARAMETERS\PROTOCOL_CATALOG9
3508	anaxu.exe	0x81ffe2b0	0xa0	Event	0x1f0003	
3508	anaxu.exe	0xe1f395f8	0xa4	Key	0xf003f	MACHINE\SYSTEM\CONTROLSET001\SERVICES\WINSOCK2\PARAMETERS\NAMESPACE_CATALOG5
3508	anaxu.exe	0x82257a88	0xa8	Event	0x1f0003	
3508	anaxu.exe	0x82257a58	0xac	Event	0x1f0003	
3508	anaxu.exe	0x8228b688	0xb0	Event	0x1f0003	
3508	anaxu.exe	0x8228b658	0xb4	Event	0x1f0003	
3508	anaxu.exe	0x81eeada8	0xb8	Thread	0x1f03ff	Tid 3548 Pid 3508
3508	anaxu.exe	0x821b45b0	0xbc	IoCompletion	0x1f0003	
3508	anaxu.exe	0x82344e18	0xc0	IoCompletion	0x1f0003	
3508	anaxu.exe	0x821b45b0	0xc4	IoCompletion	0x1f0003	
3508	anaxu.exe	0x81ed1280	0xc8	Event	0x1f0003	
3508	anaxu.exe	0x820a8748	0xcc	Semaphore	0x1f0003	shell.{210A4BA0-3AEA-1069-A2D9-08002B30309D}
3508	anaxu.exe	0x81eaf9e0	0xd0	Mutant	0x1f0001	{31F592CE-5E60-3BE0-AE13-C7B87EEA02DD}
3508	anaxu.exe	0x820a3d18	0xd4	Event	0x1f0003	
3508	anaxu.exe	0x81e87da0	0xd8	Process	0x1f0fff	ihah.exe Pid 3276
3984	wuauclt.exe	0xe1009698	0x4	KeyedEvent	0xf0003	CritSecOutOfMemoryEvent
3984	wuauclt.exe	0xe18bd530	0x8	Directory	0x3	KnownDlls
3984	wuauclt.exe	0x82075b78	0xc	File	0x100020	\Device\HarddiskVolume1\WINDOWS\system32
3984	wuauclt.exe	0x823876f8	0x10	Semaphore	0x100003	
3984	wuauclt.exe	0xe18c21f0	0x14	Directory	0xf000f	Windows
3984	wuauclt.exe	0xe173f268	0x18	Port	0x21f0001	
3984	wuauclt.exe	0x82160870	0x1c	Semaphore	0x100003	
3984	wuauclt.exe	0xe17aa690	0x20	Directory	0x2000f	BaseNamedObjects
3984	wuauclt.exe	0x8236ff38	0x24	Mutant	0x1f0001	SHIMLIB_LOG_MUTEX
3984	wuauclt.exe	0xe17e37e0	0x28	Key	0x20f003f	MACHINE
3984	wuauclt.exe	0x82159948	0x2c	Event	0x21f0003	
3984	wuauclt.exe	0x8237f0c8	0x30	WindowStation	0xf016e	Service-0x0-3e7$
3984	wuauclt.exe	0x82181368	0x34	Desktop	0xf00cf	Default
3984	wuauclt.exe	0x8237f0c8	0x38	WindowStation	0xf016e	Service-0x0-3e7$
3984	wuauclt.exe	0x82268d30	0x3c	File	0x100001	\Device\KsecDD
3984	wuauclt.exe	0x821b3e08	0x40	Semaphore	0x1f0003	shell.{A48F1A32-A340-11D1-BC6B-00A0C90312E1}
3984	wuauclt.exe	0x821d54f8	0x44	Event	0x1f0003	
3984	wuauclt.exe	0x8216f398	0x48	Semaphore	0x100003	
3984	wuauclt.exe	0x81f4b548	0x4c	Semaphore	0x100003	
3984	wuauclt.exe	0xe177dd28	0x50	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\DRIVERS32
3984	wuauclt.exe	0x82131e80	0x54	Event	0x1f0003	DINPUTWINMM
3984	wuauclt.exe	0x8223f218	0x58	Event	0x1f0003	
3984	wuauclt.exe	0x822539f8	0x5c	Event	0x1f0003	
3984	wuauclt.exe	0xe15d48b8	0x60	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\DRIVERS32
3984	wuauclt.exe	0x8224db68	0x64	Event	0x1f0003	userenv:  User Profile setup event
3984	wuauclt.exe	0x82289740	0x68	File	0x100020	\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.5512_x-ww_35d4ce83
3984	wuauclt.exe	0x8217fa38	0x6c	File	0x100020	\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.5512_x-ww_35d4ce83
3984	wuauclt.exe	0x8204b7b8	0x70	Mutant	0x1f0001	WindowsUpdateTracingMutex
3984	wuauclt.exe	0x8211da68	0x74	File	0x12019f	\Device\HarddiskVolume1\WINDOWS\WindowsUpdate.log
3984	wuauclt.exe	0x82380a50	0x78	Event	0x100002	[43c]SUSDS82f0c54ad7b58b46a717b19ec999e73f
3984	wuauclt.exe	0x820f50d8	0x7c	Semaphore	0x21f0003	
3984	wuauclt.exe	0x81ffc0f0	0x80	File	0x1200a0	\Device\Tcp
3984	wuauclt.exe	0x8211dc40	0x84	File	0x120116	\Device\Tcp
3984	wuauclt.exe	0x82262270	0x88	File	0x1200a0	\Device\Ip
3984	wuauclt.exe	0x82111f90	0x8c	File	0x100003	\Device\Ip
3984	wuauclt.exe	0x821d8280	0x90	File	0x1200a0	\Device\Ip
3984	wuauclt.exe	0x821615f0	0x94	Semaphore	0x100003	
3984	wuauclt.exe	0x81f0cb48	0x98	Semaphore	0x100003	
3984	wuauclt.exe	0xe2276640	0x9c	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\SERVICES\TCPIP\LINKAGE
3984	wuauclt.exe	0xe1b09ed0	0xa0	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\SERVICES\TCPIP\PARAMETERS
3984	wuauclt.exe	0xe177ec78	0xa4	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\SERVICES\NETBT\PARAMETERS\INTERFACES
3984	wuauclt.exe	0xe14f18c8	0xa8	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\SERVICES\NETBT\PARAMETERS
3984	wuauclt.exe	0x82258370	0xac	Event	0x1f0003	crypt32LogoffEvent
3984	wuauclt.exe	0x822d2458	0xb0	Mutant	0x1f0001	
3984	wuauclt.exe	0x821b4a80	0xb4	Event	0x1f0003	
3984	wuauclt.exe	0x8213ec90	0xb8	Mutant	0x1f0001	
3984	wuauclt.exe	0x820e7d20	0xbc	Event	0x1f0003	
3984	wuauclt.exe	0x8205ace0	0xc0	Event	0x1f0003	
3984	wuauclt.exe	0x8227ece0	0xc4	Event	0x1f0003	
3984	wuauclt.exe	0x81e82cc8	0xc8	Event	0x1f0003	
3984	wuauclt.exe	0x82115468	0xcc	Event	0x1f0003	
3984	wuauclt.exe	0x821cb7b0	0xd0	Event	0x1f0003	
3984	wuauclt.exe	0x81f4bda8	0xd4	Thread	0x1f03ff	Tid 264 Pid 3984
3984	wuauclt.exe	0x8214c430	0xd8	IoCompletion	0x1f0003	
3984	wuauclt.exe	0x822339c0	0xdc	IoCompletion	0x1f0003	
3984	wuauclt.exe	0x8214c430	0xe0	IoCompletion	0x1f0003	
3984	wuauclt.exe	0x822c93d0	0xe4	Event	0x1f0003	
3984	wuauclt.exe	0xe1754e28	0xe8	Port	0x1f0001	
3984	wuauclt.exe	0xe17e3500	0xec	Port	0x1f0001	OLE68F35C7CA09C44389F6933CE9FCC
3984	wuauclt.exe	0x8204b7b8	0xf0	Mutant	0x1f0001	WindowsUpdateTracingMutex
3984	wuauclt.exe	0x82275668	0xf4	File	0x12019f	\Device\HarddiskVolume1\WINDOWS\WindowsUpdate.log
3984	wuauclt.exe	0x820b0240	0xf8	Event	0x1f0003	
3984	wuauclt.exe	0x81e88b30	0xfc	Thread	0x1f03ff	Tid 4068 Pid 3984
3984	wuauclt.exe	0xe12904a0	0x104	Key	0xf003f	MACHINE\SOFTWARE\CLASSES
3984	wuauclt.exe	0xe106b3e0	0x108	Key	0xf003f	MACHINE\SOFTWARE\CLASSES
3984	wuauclt.exe	0x822d8310	0x10c	Event	0x1f0003	
3984	wuauclt.exe	0xe167cb88	0x110	Key	0xf003f	MACHINE\SOFTWARE\MICROSOFT\COM3
3984	wuauclt.exe	0x82365638	0x114	Event	0x1f0003	
3984	wuauclt.exe	0xe12045e8	0x118	Key	0x10	USER
3984	wuauclt.exe	0x8224a128	0x11c	Event	0x1f0003	
3984	wuauclt.exe	0xe1652c78	0x120	Key	0xf003f	MACHINE\SOFTWARE\CLASSES
3984	wuauclt.exe	0x8224a6a0	0x124	Event	0x1f0003	
3984	wuauclt.exe	0xe203c758	0x128	Key	0x10	USER
3984	wuauclt.exe	0x8219f1c0	0x12c	Event	0x1f0003	
3984	wuauclt.exe	0xe1db97f8	0x130	Key	0xf003f	MACHINE\SOFTWARE\MICROSOFT\COM3
3984	wuauclt.exe	0x8227f2e0	0x134	Event	0x1f0003	
3984	wuauclt.exe	0xe1ad8bf0	0x138	Key	0xf003f	MACHINE\SOFTWARE\MICROSOFT\COM3
3984	wuauclt.exe	0x8211f290	0x13c	Event	0x1f0003	
3984	wuauclt.exe	0xe160c928	0x140	Key	0xf003f	MACHINE\SOFTWARE\CLASSES\CLSID
3984	wuauclt.exe	0x8226b928	0x144	Event	0x1f0003	
3984	wuauclt.exe	0xe1016298	0x148	Key	0xf003f	MACHINE\SOFTWARE\CLASSES
3984	wuauclt.exe	0x820b0020	0x14c	Event	0x1f0003	
3984	wuauclt.exe	0xe15e94b8	0x150	Key	0xf003f	MACHINE\SOFTWARE\MICROSOFT\COM3
3984	wuauclt.exe	0x820d1b98	0x154	Event	0x1f0003	
3984	wuauclt.exe	0xe2077428	0x158	Key	0x10	USER
3984	wuauclt.exe	0x8224c588	0x15c	Event	0x1f0003	
3984	wuauclt.exe	0xe1325bd8	0x160	Key	0xf003f	MACHINE\SOFTWARE\MICROSOFT\COM3
3984	wuauclt.exe	0x821588d8	0x164	Event	0x1f0003	
3984	wuauclt.exe	0xe11382d0	0x168	Key	0xf003f	MACHINE\SOFTWARE\MICROSOFT\COM3
3984	wuauclt.exe	0x81eea460	0x16c	Event	0x1f0003	
3984	wuauclt.exe	0xe1215070	0x170	Key	0xf003f	MACHINE\SOFTWARE\CLASSES\CLSID
3984	wuauclt.exe	0x82194178	0x174	Event	0x1f0003	
3984	wuauclt.exe	0xe11ee508	0x178	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\LOCALE
3984	wuauclt.exe	0x82285578	0x17c	Event	0x1f0003	
3984	wuauclt.exe	0xe2282448	0x180	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\LOCALE\ALTERNATE SORTS
3984	wuauclt.exe	0xe104f6a8	0x184	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\LANGUAGE GROUPS
3984	wuauclt.exe	0x81ffbb98	0x188	Event	0x21f0003	
3984	wuauclt.exe	0x823267a8	0x18c	IoCompletion	0x1f0003	
3984	wuauclt.exe	0x81e88640	0x190	Thread	0x21f03ff	Tid 500 Pid 3984
3984	wuauclt.exe	0x81eae1c8	0x194	Event	0x1f0003	
3984	wuauclt.exe	0x81f0d020	0x198	Thread	0x21f03ff	Tid 2568 Pid 3984
3984	wuauclt.exe	0xe1767db0	0x19c	Section	0x20f0007	GDA:  ESENT Performance Data Schema Version 40
3984	wuauclt.exe	0x82257588	0x1a0	Mutant	0x21f0001	Instance0:  ESENT Performance Data Schema Version 40
3984	wuauclt.exe	0xe14ea5a8	0x1a4	Section	0x20f0007	IDA0:  ESENT Performance Data Schema Version 40
3984	wuauclt.exe	0x820701e0	0x1a8	Event	0x21f0003	Go0:  ESENT Performance Data Schema Version 40
3984	wuauclt.exe	0x820701a0	0x1ac	Event	0x21f0003	Ready0:  ESENT Performance Data Schema Version 40
3984	wuauclt.exe	0x81ffbca0	0x1b0	IoCompletion	0x1f0003	
3984	wuauclt.exe	0x81f0d768	0x1b4	Thread	0x21f03ff	Tid 856 Pid 3984
3984	wuauclt.exe	0x81f0d4f0	0x1b8	Thread	0x21f03ff	Tid 2780 Pid 3984
